Symbol,Company,Weight,Price,Chg,% Chg,Timestamp
EME,"EMCOR Group, Inc.",0.05%,727.12,7.94,1.10%,2026-03-10T21:30:27.800Z
IRM,Iron Mountain,0.05%,107.69,0.55,0.51%,2026-03-10T21:30:27.800Z
FISV,"Fiserv, Inc.",0.05%,59.39,-1.90,-3.10%,2026-03-10T21:30:27.800Z
VICI,Vici Properties,0.05%,29.38,-0.13,-0.42%,2026-03-10T21:30:27.800Z
TDY,Teledyne Technologies,0.05%,665.91,11.85,1.81%,2026-03-10T21:30:27.800Z
DTE,DTE Energy,0.05%,147.78,-1.18,-0.79%,2026-03-10T21:30:27.800Z
FICO,Fair Isaac,0.05%,1294.00,-147.20,-10.21%,2026-03-10T21:30:27.800Z
EXR,Extra Space Storage,0.05%,144.70,-1.59,-1.09%,2026-03-10T21:30:27.800Z
AEE,Ameren,0.05%,110.40,-0.76,-0.68%,2026-03-10T21:30:27.800Z
IBKR,Interactive Brokers Group,0.05%,68.47,0.98,1.46%,2026-03-10T21:30:27.800Z
MTB,M&T Bank,0.05%,204.18,-4.48,-2.15%,2026-03-10T21:30:27.800Z
CTSH,Cognizant,0.05%,63.43,-1.22,-1.89%,2026-03-10T21:30:27.800Z
ATO,Atmos Energy,0.05%,183.25,-1.99,-1.07%,2026-03-10T21:30:27.800Z
WAT,Waters Corporation,0.05%,306.44,0.77,0.25%,2026-03-10T21:30:27.800Z
TPR,"Tapestry, Inc.",0.05%,148.26,2.76,1.89%,2026-03-10T21:30:27.800Z
XYL,Xylem Inc.,0.05%,122.80,-0.72,-0.59%,2026-03-10T21:30:27.800Z
CBOE,Cboe Global Markets,0.05%,285.20,-14.00,-4.68%,2026-03-10T21:30:27.800Z
UAL,United Airlines Holdings,0.05%,91.58,-2.94,-3.12%,2026-03-10T21:30:27.800Z
HAL,Halliburton,0.05%,35.19,0.54,1.56%,2026-03-10T21:30:27.800Z
RJF,Raymond James Financial,0.05%,148.68,-2.51,-1.66%,2026-03-10T21:30:27.800Z
FE,FirstEnergy,0.05%,50.66,-0.30,-0.58%,2026-03-10T21:30:27.800Z
IQV,IQVIA,0.05%,171.55,-7.00,-3.92%,2026-03-10T21:30:27.800Z
ULTA,Ulta Beauty,0.05%,649.07,6.85,1.07%,2026-03-10T21:30:27.800Z
PPL,PPL Corporation,0.05%,38.03,-0.28,-0.73%,2026-03-10T21:30:27.800Z
EXPE,Expedia Group,0.05%,231.86,-9.68,-4.01%,2026-03-10T21:30:27.800Z
CNP,CenterPoint Energy,0.05%,43.16,-0.31,-0.72%,2026-03-10T21:30:27.800Z
KHC,Kraft Heinz,0.05%,23.73,-0.71,-2.91%,2026-03-10T21:30:27.800Z
HPE,Hewlett Packard Enterprise,0.05%,21.09,-0.72,-3.30%,2026-03-10T21:30:27.800Z
DOV,Dover Corporation,0.05%,207.40,-3.60,-1.71%,2026-03-10T21:30:27.800Z
VRSK,Verisk Analytics,0.05%,202.58,-7.70,-3.66%,2026-03-10T21:30:27.800Z
BIIB,Biogen,0.05%,190.13,1.89,1.00%,2026-03-10T21:30:27.800Z
CHTR,Charter Communications,0.05%,220.05,-2.76,-1.24%,2026-03-10T21:30:27.800Z
ES,Eversource Energy,0.04%,73.63,-0.22,-0.30%,2026-03-10T21:30:27.800Z
EIX,Edison International,0.04%,71.34,0.61,0.86%,2026-03-10T21:30:27.800Z
WTW,Willis Towers Watson,0.04%,289.33,-5.34,-1.81%,2026-03-10T21:30:27.800Z
DVN,Devon Energy,0.04%,43.78,-1.04,-2.32%,2026-03-10T21:30:27.800Z
ROL,"Rollins, Inc.",0.04%,56.28,-1.29,-2.24%,2026-03-10T21:30:27.800Z
JBL,Jabil,0.04%,251.40,3.94,1.59%,2026-03-10T21:30:27.800Z
TSCO,Tractor Supply,0.04%,50.34,-0.33,-0.65%,2026-03-10T21:30:27.800Z
STLD,Steel Dynamics,0.04%,182.18,-0.18,-0.10%,2026-03-10T21:30:27.800Z
AWK,American Water Works,0.04%,134.14,-3.59,-2.61%,2026-03-10T21:30:27.800Z
STZ,Constellation Brands,0.04%,150.13,1.16,0.78%,2026-03-10T21:30:27.800Z
DXCM,Dexcom,0.04%,67.63,-1.11,-1.62%,2026-03-10T21:30:27.800Z
FIS,Fidelity National Information Services,0.04%,50.55,-1.07,-2.08%,2026-03-10T21:30:27.800Z
WRB,W. R. Berkley Corporation,0.04%,68.58,0.34,0.50%,2026-03-10T21:30:27.800Z
NTRS,Northern Trust,0.04%,137.99,-0.42,-0.30%,2026-03-10T21:30:27.800Z
CINF,Cincinnati Financial,0.04%,164.72,1.40,0.85%,2026-03-10T21:30:27.800Z
HUBB,Hubbell Incorporated,0.04%,478.23,-9.53,-1.95%,2026-03-10T21:30:27.800Z
ARES,Ares Management Corporation,0.04%,112.78,3.93,3.61%,2026-03-10T21:30:27.800Z
OMC,Omnicom Group,0.04%,81.00,-2.99,-3.56%,2026-03-10T21:30:27.800Z
EXE,Expand Energy,0.04%,104.49,-3.38,-3.13%,2026-03-10T21:30:27.800Z
MTD,Mettler Toledo,0.04%,1232.61,-16.01,-1.28%,2026-03-10T21:30:27.800Z
CFG,Citizens Financial Group,0.04%,58.60,0.29,0.50%,2026-03-10T21:30:27.800Z
AVB,AvalonBay Communities,0.04%,174.51,-2.20,-1.24%,2026-03-10T21:30:27.800Z
LEN,Lennar,0.04%,98.76,-1.18,-1.18%,2026-03-10T21:30:27.800Z
DOW,Dow Inc.,0.04%,33.76,-0.55,-1.60%,2026-03-10T21:30:27.800Z
PHM,PulteGroup,0.04%,125.12,-1.54,-1.21%,2026-03-10T21:30:27.800Z
EFX,Equifax,0.04%,199.31,-5.30,-2.59%,2026-03-10T21:30:27.800Z
Q,Qnity Electronics,0.04%,114.29,0.04,0.04%,2026-03-10T21:30:27.800Z
CHD,Church & Dwight,0.04%,101.14,-1.11,-1.09%,2026-03-10T21:30:27.800Z
ON,ON Semiconductor,0.04%,59.80,0.57,0.96%,2026-03-10T21:30:27.800Z
BRO,Brown & Brown,0.04%,69.13,-1.92,-2.70%,2026-03-10T21:30:27.800Z
DRI,Darden Restaurants,0.04%,203.60,1.97,0.97%,2026-03-10T21:30:27.800Z
CMS,CMS Energy,0.04%,76.44,-0.80,-1.04%,2026-03-10T21:30:27.800Z
PPG,PPG Industries,0.04%,104.74,-3.51,-3.24%,2026-03-10T21:30:27.800Z
DLTR,Dollar Tree,0.04%,117.50,1.65,1.42%,2026-03-10T21:30:27.800Z
EQR,Equity Residential,0.04%,61.80,-0.38,-0.60%,2026-03-10T21:30:27.800Z
RF,Regions Financial Corporation,0.04%,26.77,-0.20,-0.72%,2026-03-10T21:30:27.800Z
CTRA,Coterra,0.04%,30.41,-0.77,-2.49%,2026-03-10T21:30:27.800Z
BG,Bunge Global,0.04%,118.53,-0.26,-0.21%,2026-03-10T21:30:27.800Z
SYF,Synchrony Financial,0.04%,65.71,-1.41,-2.10%,2026-03-10T21:30:27.800Z
VLTO,Veralto,0.04%,91.78,-2.28,-2.42%,2026-03-10T21:30:27.800Z
GIS,General Mills,0.04%,42.40,-1.00,-2.32%,2026-03-10T21:30:27.800Z
L,Loews Corporation,0.04%,109.16,0.06,0.05%,2026-03-10T21:30:27.800Z
WSM,Williams-Sonoma,0.04%,188.40,0.10,0.05%,2026-03-10T21:30:27.800Z
NI,NiSource,0.04%,46.88,-0.16,-0.33%,2026-03-10T21:30:27.800Z
SW,Smurfit WestRock,0.04%,42.76,0.67,1.59%,2026-03-10T21:30:27.800Z
CPAY,Corpay,0.04%,327.33,1.73,0.53%,2026-03-10T21:30:27.800Z
LDOS,Leidos,0.04%,175.86,-3.68,-2.05%,2026-03-10T21:30:27.800Z
LH,LabCorp,0.04%,268.75,-4.87,-1.78%,2026-03-10T21:30:27.800Z
DGX,Quest Diagnostics,0.04%,200.94,-0.64,-0.32%,2026-03-10T21:30:27.800Z
VRSN,Verisign,0.04%,238.67,-3.71,-1.53%,2026-03-10T21:30:27.800Z
STE,Steris,0.04%,222.13,-5.59,-2.45%,2026-03-10T21:30:27.800Z
MRNA,Moderna,0.04%,55.16,-0.59,-1.05%,2026-03-10T21:30:27.800Z
BR,Broadridge Financial Solutions,0.04%,185.95,-3.06,-1.62%,2026-03-10T21:30:27.800Z
KEY,KeyCorp,0.03%,19.73,0.04,0.18%,2026-03-10T21:30:27.800Z
FSLR,First Solar,0.03%,198.28,2.90,1.48%,2026-03-10T21:30:27.800Z
LUV,Southwest Airlines,0.03%,43.27,0.24,0.57%,2026-03-10T21:30:27.800Z
TSN,Tyson Foods,0.03%,60.30,-1.03,-1.68%,2026-03-10T21:30:27.800Z
LYB,LyondellBasell,0.03%,65.72,-1.10,-1.65%,2026-03-10T21:30:27.800Z
HUM,Humana,0.03%,174.75,-3.78,-2.12%,2026-03-10T21:30:27.800Z
RL,Ralph Lauren Corporation,0.03%,346.31,2.19,0.64%,2026-03-10T21:30:27.800Z
CHRW,C.H. Robinson,0.03%,175.49,-6.45,-3.55%,2026-03-10T21:30:27.800Z
IP,International Paper,0.03%,39.09,0.70,1.82%,2026-03-10T21:30:27.800Z
GPN,Global Payments,0.03%,73.61,-1.19,-1.59%,2026-03-10T21:30:27.800Z
SBAC,SBA Communications,0.03%,193.66,-2.28,-1.16%,2026-03-10T21:30:27.800Z
JBHT,J.B. Hunt,0.03%,215.88,-1.59,-0.73%,2026-03-10T21:30:27.800Z
PKG,Packaging Corporation of America,0.03%,221.47,-1.34,-0.60%,2026-03-10T21:30:27.800Z
ALB,Albemarle Corporation,0.03%,167.32,-2.25,-1.33%,2026-03-10T21:30:27.800Z
LULU,Lululemon Athletica,0.03%,166.89,-2.87,-1.69%,2026-03-10T21:30:27.800Z
CSGP,CoStar Group,0.03%,46.59,-1.84,-3.79%,2026-03-10T21:30:27.800Z
AMCR,Amcor,0.03%,42.17,-0.13,-0.30%,2026-03-10T21:30:27.800Z
PFG,Principal Financial Group,0.03%,89.73,-0.88,-0.97%,2026-03-10T21:30:27.800Z
TROW,T. Rowe Price,0.03%,88.95,-1.60,-1.77%,2026-03-10T21:30:27.800Z
SNA,Snap-on,0.03%,370.24,-3.33,-0.89%,2026-03-10T21:30:27.800Z
NTAP,NetApp,0.03%,97.36,-3.25,-3.23%,2026-03-10T21:30:27.800Z
SMCI,Supermicro,0.03%,31.93,-0.05,-0.17%,2026-03-10T21:30:27.800Z
NVR,"NVR, Inc.",0.03%,6842.24,-29.79,-0.43%,2026-03-10T21:30:27.800Z
INCY,Incyte,0.03%,95.78,-1.32,-1.36%,2026-03-10T21:30:27.800Z
PTC,PTC Inc.,0.03%,159.00,-4.42,-2.70%,2026-03-10T21:30:27.800Z
EXPD,Expeditors International,0.03%,141.36,-3.88,-2.67%,2026-03-10T21:30:27.800Z
EVRG,Evergy,0.03%,81.94,-1.19,-1.44%,2026-03-10T21:30:27.800Z
DD,DuPont,0.03%,45.96,0.72,1.59%,2026-03-10T21:30:27.800Z
IFF,International Flavors & Fragrances,0.03%,72.83,-0.33,-0.44%,2026-03-10T21:30:27.800Z
LNT,Alliant Energy,0.03%,71.05,-0.56,-0.78%,2026-03-10T21:30:27.800Z
ZBH,Zimmer Biomet,0.03%,91.74,-1.54,-1.65%,2026-03-10T21:30:27.800Z
CNC,Centene Corporation,0.03%,36.39,-6.93,-16.00%,2026-03-10T21:30:27.800Z
LII,Lennox International,0.03%,512.05,-4.91,-0.95%,2026-03-10T21:30:27.800Z
WY,Weyerhaeuser,0.03%,24.14,-0.31,-1.27%,2026-03-10T21:30:27.800Z
HPQ,HP Inc.,0.03%,18.89,-0.04,-0.20%,2026-03-10T21:30:27.800Z
FTV,Fortive,0.03%,55.83,-0.52,-0.92%,2026-03-10T21:30:27.800Z
MKC,McCormick & Company,0.03%,63.58,-0.60,-0.94%,2026-03-10T21:30:27.800Z
WST,West Pharmaceutical Services,0.03%,235.51,-12.55,-5.06%,2026-03-10T21:30:27.800Z
CF,CF Industries,0.03%,110.22,-0.82,-0.74%,2026-03-10T21:30:27.800Z
HOLX,Hologic,0.03%,75.45,-0.14,-0.18%,2026-03-10T21:30:27.800Z
PODD,Insulet Corporation,0.03%,238.75,-1.63,-0.68%,2026-03-10T21:30:27.800Z
BALL,Ball Corporation,0.03%,62.00,-0.39,-0.63%,2026-03-10T21:30:27.800Z
VTRS,Viatris,0.03%,14.29,0.07,0.50%,2026-03-10T21:30:27.800Z
ESS,Essex Property Trust,0.03%,254.26,-1.08,-0.42%,2026-03-10T21:30:27.800Z
HII,Huntington Ingalls Industries,0.03%,417.30,-12.28,-2.86%,2026-03-10T21:30:27.800Z
TRMB,Trimble Inc.,0.03%,70.00,-0.45,-0.64%,2026-03-10T21:30:27.800Z
FFIV,"F5, Inc.",0.03%,286.17,0.84,0.29%,2026-03-10T21:30:27.800Z
TXT,Textron,0.03%,92.54,-1.60,-1.70%,2026-03-10T21:30:27.800Z
TKO,TKO Group Holdings,0.03%,202.44,-1.63,-0.80%,2026-03-10T21:30:27.800Z
INVH,Invitation Homes,0.03%,25.77,-0.20,-0.79%,2026-03-10T21:30:27.800Z
KIM,Kimco Realty,0.03%,23.16,-0.04,-0.15%,2026-03-10T21:30:27.800Z
APTV,Aptiv,0.03%,73.33,0.48,0.66%,2026-03-10T21:30:27.800Z
CDW,CDW,0.03%,120.94,0.20,0.16%,2026-03-10T21:30:27.800Z
J,Jacobs Solutions,0.03%,131.88,-2.78,-2.07%,2026-03-10T21:30:27.800Z
TYL,Tyler Technologies,0.02%,355.00,-12.36,-3.36%,2026-03-10T21:30:27.800Z
MAA,Mid-America Apartment Communities,0.02%,130.15,-1.99,-1.51%,2026-03-10T21:30:27.800Z
NDSN,Nordson Corporation,0.02%,272.40,0.91,0.34%,2026-03-10T21:30:27.800Z
AKAM,Akamai Technologies,0.02%,104.22,2.11,2.06%,2026-03-10T21:30:27.800Z
DECK,Deckers Brands,0.02%,106.00,1.68,1.61%,2026-03-10T21:30:27.800Z
GPC,Genuine Parts Company,0.02%,109.00,-2.84,-2.54%,2026-03-10T21:30:27.800Z
PNR,Pentair,0.02%,91.33,-0.87,-0.94%,2026-03-10T21:30:27.800Z
IEX,IDEX Corporation,0.02%,196.26,-1.34,-0.68%,2026-03-10T21:30:27.800Z
COO,Cooper Companies (The),0.02%,73.86,-1.96,-2.59%,2026-03-10T21:30:27.800Z
REG,Regency Centers,0.02%,78.16,-0.08,-0.10%,2026-03-10T21:30:27.800Z
CLX,Clorox,0.02%,114.98,1.57,1.38%,2026-03-10T21:30:27.800Z
BBY,Best Buy,0.02%,64.92,-1.03,-1.57%,2026-03-10T21:30:27.800Z
DPZ,Domino's,0.02%,401.30,-14.48,-3.48%,2026-03-10T21:30:27.800Z
AVY,Avery Dennison,0.02%,174.28,-2.19,-1.24%,2026-03-10T21:30:27.800Z
HAS,Hasbro,0.02%,95.06,-0.72,-0.76%,2026-03-10T21:30:27.800Z
MAS,Masco,0.02%,65.13,0.89,1.39%,2026-03-10T21:30:27.800Z
HST,Host Hotels & Resorts,0.02%,19.25,0.09,0.44%,2026-03-10T21:30:27.800Z
EG,Everest Group,0.02%,327.50,-0.55,-0.17%,2026-03-10T21:30:27.800Z
TTD,"The Trade Desk, Inc.",0.02%,27.74,-0.82,-2.87%,2026-03-10T21:30:27.800Z
GEN,Gen Digital,0.02%,21.73,-0.82,-3.66%,2026-03-10T21:30:27.800Z
BEN,Franklin Resources,0.02%,25.23,-0.55,-2.15%,2026-03-10T21:30:27.800Z
HRL,Hormel Foods,0.02%,23.55,-0.33,-1.40%,2026-03-10T21:30:27.800Z
ERIE,Erie Indemnity,0.02%,244.00,-11.66,-4.56%,2026-03-10T21:30:27.800Z
ALLE,Allegion,0.02%,147.53,-2.69,-1.79%,2026-03-10T21:30:27.800Z
GNRC,Generac,0.02%,213.98,6.87,3.32%,2026-03-10T21:30:27.800Z
JKHY,Jack Henry & Associates,0.02%,171.04,-0.55,-0.32%,2026-03-10T21:30:27.800Z
PNW,Pinnacle West,0.02%,100.95,-0.33,-0.32%,2026-03-10T21:30:27.800Z
ALGN,Align Technology,0.02%,170.30,-4.75,-2.71%,2026-03-10T21:30:27.800Z
DOC,Healthpeak Properties,0.02%,17.45,0.02,0.14%,2026-03-10T21:30:27.800Z
UDR,"UDR, Inc.",0.02%,36.78,-0.43,-1.14%,2026-03-10T21:30:27.800Z
GDDY,GoDaddy,0.02%,90.21,-1.48,-1.61%,2026-03-10T21:30:27.800Z
FOX,Fox Corporation (Class B),0.02%,53.06,-0.98,-1.80%,2026-03-10T21:30:27.800Z
BF.B,Brown–Forman,0.02%,25.41,0.53,2.11%,2026-03-10T21:30:27.800Z
SOLV,Solventum,0.02%,67.58,-1.02,-1.48%,2026-03-10T21:30:27.800Z
FOXA,Fox Corporation (Class A),0.02%,58.15,-1.11,-1.87%,2026-03-10T21:30:27.800Z
SJM,J.M. Smucker Company (The),0.02%,108.58,-0.38,-0.34%,2026-03-10T21:30:27.800Z
SWK,Stanley Black & Decker,0.02%,74.33,-1.30,-1.71%,2026-03-10T21:30:27.800Z
PSKY,Paramount Skydance Corp,0.02%,10.43,-0.76,-6.82%,2026-03-10T21:30:27.800Z
UHS,Universal Health Services,0.02%,186.59,-3.94,-2.07%,2026-03-10T21:30:27.800Z
APA,APA Corporation,0.02%,31.79,-0.81,-2.47%,2026-03-10T21:30:27.800Z
GL,Globe Life,0.02%,142.94,0.94,0.66%,2026-03-10T21:30:27.800Z
IT,Gartner,0.02%,158.97,-7.41,-4.46%,2026-03-10T21:30:27.800Z
AIZ,Assurant,0.02%,219.74,0.07,0.03%,2026-03-10T21:30:27.800Z
CPT,Camden Property Trust,0.02%,103.63,-1.48,-1.41%,2026-03-10T21:30:27.800Z
WYNN,Wynn Resorts,0.02%,102.52,0.96,0.94%,2026-03-10T21:30:27.800Z
IVZ,Invesco,0.02%,23.81,-0.07,-0.29%,2026-03-10T21:30:27.800Z
ZBRA,Zebra Technologies,0.02%,212.49,-1.29,-0.61%,2026-03-10T21:30:27.800Z
BLDR,Builders FirstSource,0.02%,93.68,-1.27,-1.34%,2026-03-10T21:30:27.800Z
AES,AES Corporation,0.02%,14.25,0.06,0.42%,2026-03-10T21:30:27.800Z
DVA,DaVita,0.02%,151.50,-1.06,-0.69%,2026-03-10T21:30:27.800Z
RVTY,Revvity,0.02%,90.30,-1.81,-1.97%,2026-03-10T21:30:27.800Z
AOS,A. O. Smith,0.02%,69.86,-0.59,-0.84%,2026-03-10T21:30:27.800Z
NCLH,Norwegian Cruise Line Holdings,0.02%,20.37,-0.34,-1.64%,2026-03-10T21:30:27.800Z
FRT,Federal Realty Investment Trust,0.01%,106.80,0.26,0.24%,2026-03-10T21:30:27.800Z
BAX,Baxter International,0.01%,17.51,-0.40,-2.26%,2026-03-10T21:30:27.800Z
ARE,Alexandria Real Estate Equities,0.01%,51.76,0.58,1.14%,2026-03-10T21:30:27.800Z
MGM,MGM Resorts,0.01%,35.00,-0.64,-1.81%,2026-03-10T21:30:27.800Z
NWSA,News Corp (Class A),0.01%,24.03,-0.51,-2.08%,2026-03-10T21:30:27.800Z
HSIC,Henry Schein,0.01%,76.41,-1.69,-2.16%,2026-03-10T21:30:27.800Z
CAG,Conagra Brands,0.01%,18.20,-0.46,-2.44%,2026-03-10T21:30:27.800Z
TAP,Molson Coors Beverage Company,0.01%,46.05,0.04,0.08%,2026-03-10T21:30:27.800Z
BXP,"BXP, Inc.",0.01%,53.44,0.96,1.83%,2026-03-10T21:30:27.800Z
MOS,Mosaic Company (The),0.01%,26.48,-0.44,-1.63%,2026-03-10T21:30:27.800Z
SWKS,Skyworks Solutions,0.01%,55.55,0.27,0.50%,2026-03-10T21:30:27.800Z
TECH,Bio-Techne,0.01%,52.87,-2.00,-3.65%,2026-03-10T21:30:27.800Z
CRL,Charles River Laboratories,0.01%,166.80,-10.19,-5.76%,2026-03-10T21:30:27.800Z
FDS,FactSet,0.01%,211.00,-10.04,-4.54%,2026-03-10T21:30:27.800Z
POOL,Pool Corporation,0.01%,208.88,-5.64,-2.63%,2026-03-10T21:30:27.800Z
EPAM,EPAM Systems,0.01%,140.67,-5.59,-3.82%,2026-03-10T21:30:27.800Z
CPB,Campbell Soup Company,0.01%,24.76,-0.53,-2.08%,2026-03-10T21:30:27.800Z
MOH,Molina Healthcare,0.01%,141.86,-4.17,-2.86%,2026-03-10T21:30:27.800Z
MTCH,Match Group,0.01%,30.80,-0.30,-0.98%,2026-03-10T21:30:27.800Z
PAYC,Paycom,0.01%,131.91,-6.34,-4.59%,2026-03-10T21:30:27.800Z
LW,Lamb Weston,0.01%,44.73,-1.02,-2.23%,2026-03-10T21:30:27.800Z
NWS,News Corp (Class B),0.01%,27.23,-0.48,-1.75%,2026-03-10T21:30:27.800Z
