Date,Index price,ETF price,indicator,signal,raw weight,vol scale,final weight,position,delta position,NAV,drawdown
2026-01-23,17544.40,38565.00,-0.40,4,0.30,0.35,0.11,0.00,0.00,2.99,0.0%
2026-01-26,17680.50,38930.00,-0.21,4,0.30,0.33,0.10,0.00,0.00,2.99,0.0%
2026-01-27,17804.10,39335.00,0.09,4,0.30,0.34,0.10,0.00,0.00,2.99,0.0%
2026-01-28,17607.60,38757.50,0.03,4,0.30,0.32,0.10,0.00,0.00,2.99,0.0%
2026-01-29,17589.70,38670.00,-0.11,4,0.30,0.36,0.11,0.00,0.00,2.99,0.0%
2026-01-30,17880.90,39267.50,0.24,4,0.30,0.31,0.09,0.00,0.00,2.99,0.0%
2026-02-02,18115.20,39727.50,0.45,2,0.00,0.53,0.00,0.00,0.00,2.99,0.0%
2026-02-03,18119.20,39652.50,0.70,2,0.00,0.54,0.00,0.00,0.00,2.99,0.0%
2026-02-04,18102.50,39792.50,0.75,2,0.00,0.72,0.00,0.00,0.00,2.99,0.0%
2026-02-05,17746.30,39225.00,0.69,2,0.00,0.55,0.00,0.00,0.00,2.99,0.0%
2026-02-06,17943.30,39555.00,0.87,2,0.00,0.42,0.00,0.00,0.00,2.99,0.0%
2026-02-09,18195.10,40210.00,1.20,2,0.00,0.31,0.00,0.00,0.00,2.99,0.0%
2026-02-10,18122.10,40115.00,1.13,2,0.00,0.52,0.00,0.00,0.00,2.99,0.0%
2026-02-11,18044.50,39825.00,1.14,2,0.00,0.40,0.00,0.00,0.00,2.99,0.0%
2026-02-12,17896.90,39497.50,0.79,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-02-13,17672.40,39005.00,0.62,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-02-16,17848.00,39455.00,0.71,2,0.00,0.40,0.00,0.00,0.00,2.99,0.0%
2026-02-17,17955.40,39870.00,0.92,2,0.00,0.38,0.00,0.00,0.00,2.99,0.0%
2026-02-18,18197.90,40280.00,1.03,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-02-19,18017.50,39980.00,0.80,2,0.00,0.50,0.00,0.00,0.00,2.99,0.0%
2026-02-20,18186.00,40305.00,0.91,2,0.00,0.53,0.00,0.00,0.00,2.99,0.0%
2026-02-23,18288.70,40577.50,1.07,4,0.30,0.59,0.18,0.00,0.00,2.99,0.0%
2026-02-24,18189.50,40230.00,1.06,4,0.30,0.56,0.17,0.00,0.00,2.99,0.0%
2026-02-25,18461.00,40825.00,1.32,4,0.30,0.44,0.13,0.00,0.00,2.99,0.0%
2026-02-26,18496.60,41000.00,1.35,4,0.30,0.44,0.13,0.00,0.00,2.99,0.0%
2026-02-27,18360.80,40945.00,1.29,2,0.00,0.63,0.00,0.00,0.00,2.99,0.0%
2026-03-02,17875.80,39615.00,0.63,0,0.00,0.28,0.00,0.00,0.00,2.99,0.0%
2026-03-03,17062.40,37605.00,0.01,0,0.00,0.25,0.00,0.00,0.00,2.99,0.0%
2026-03-04,17487.00,38600.00,-0.71,0,0.00,0.25,0.00,0.00,0.00,2.99,0.0%
2026-03-05,17245.20,37945.00,-0.52,0,0.00,0.25,0.00,0.00,0.00,2.99,0.0%
2026-03-06,17074.40,37480.00,-0.82,1,0.00,0.28,0.00,0.00,0.00,2.99,0.0%
2026-03-09,16928.20,37125.00,-1.17,1,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-03-10,17445.00,38300.00,-0.81,1,0.00,0.29,0.00,0.00,0.00,2.99,0.0%
2026-03-11,17351.90,37917.50,-1.01,1,0.00,0.31,0.00,0.00,0.00,2.99,0.0%
2026-03-12,17139.90,37495.00,-1.21,1,0.00,0.31,0.00,0.00,0.00,2.99,0.0%
2026-03-13,17059.30,37355.00,-1.40,3,0.28,1.00,0.28,0.00,0.00,2.99,0.0%
2026-03-16,17089.40,37415.00,-1.13,3,0.28,1.00,0.28,0.00,0.00,2.99,0.0%
2026-03-17,17248.70,37810.00,-0.72,5,0.92,1.00,0.92,0.92,0.92,2.99,0.0%
2026-03-18,17299.10,37890.00,-0.60,5,0.92,1.00,0.92,0.92,0.00,3.00,0.0%
2026-03-19,16905.90,36915.00,-1.01,5,0.92,0.41,0.38,0.38,-0.54,2.93,-2.4%
2026-03-20,16714.00,36760.00,-1.34,5,0.92,0.53,0.48,0.38,0.00,2.92,-2.5%
2026-03-23,16888.20,37245.00,-1.36,5,0.92,0.40,0.36,0.38,0.00,2.94,-2.0%
2026-03-24,16910.20,37065.00,-1.26,5,0.92,0.75,0.69,0.69,0.31,2.93,-2.2%
2026-03-25,17169.90,37720.00,-0.75,5,0.92,0.66,0.61,0.69,0.00,2.97,-1.0%
2026-03-26,16962.90,37125.00,-0.87,5,0.92,0.47,0.43,0.69,0.00,2.94,-2.1%
2026-03-27,16802.50,36950.00,-1.06,5,0.92,0.47,0.43,0.69,0.00,2.93,-2.4%
2026-03-30,16969.20,37330.00,-0.81,5,0.92,0.62,0.57,0.69,0.00,2.95,-1.7%
2026-03-31,17049.60,37795.00,-0.47,5,0.92,0.87,0.80,0.69,0.00,2.97,-0.9%
2026-04-01,17580.40,38865.00,0.06,5,0.92,0.87,0.80,0.69,0.00,3.03,0.0%
2026-04-02,17555.90,38865.00,0.24,5,0.92,0.61,0.56,0.69,0.00,3.03,0.0%
